1512760362,53802.0,0.00
1512760365,53802.0,0.00
1512760367,53802.0,0.00
1512760378,53802.0,0.015
1512760380,53802.0,0.015
1512760381,53802.0,0.015
1512760382,53945.0,0.001
1512760383,53802.0,0.014
1512760385,53802.0,0.014
1512760387,53950.0,0.098
1512760387,53945.0,0.009
1512760387,53955.0,0.004
1512760387,53957.65,0.108
1512760387,53950.0,0.022
1512760411,53950.02,0.006
1512760414,53957.65,0.479
1512760418,53957.65,0.043
1512760427,53957.65,0.00
1512760445,53957.65,0.011
1512760454,53955.0,0.017
1512760459,53944.99,0.00
1512760459,53955.0,0.011
1512760459,53957.65,0.062
1512760468,53954.0,0.00
1512760483,53954.0,0.072
1512760483,53956.0,0.014
1512760489,53957.64,0.004
1512760503,53956.0,0.007
1512760504,53955.0,0.002
1512760505,53955.0,0.093
1512760528,53949.99,0.093
1512760532,53900.0,0.004
1512760535,53956.01,0.06
1512760535,53950.0,0.029
1512760535,53957.0,0.12
1512760535,53955.0,0.192
1512760549,53957.0,0.071
1512760549,53956.01,0.072
1512760549,53900.0,0.181
1512760557,53957.0,0.03
1512760563,53800.03,0.051
1512760563,53801.01,0.002
1512760563,53800.03,0.002
1512760563,53802.0,0.009
1512760565,53950.0,0.00
1512760567,53950.0,0.00
1512760568,53950.0,0.00
1512760571,53806.0,0.001
1512760572,53806.0,0.009
1512760575,53806.0,0.026
1512760577,53806.0,0.178
1512760580,53565.0,0.143
1512760580,53669.99,0.00
1512760581,53950.0,0.113
1512760581,53900.0,0.019
1512760581,53806.0,0.002
1512760581,53806.0,0.00
1512760586,53666.0,0.00
1512760589,53666.0,0.00
1512760590,53940.0,0.005
1512760593,53900.01,0.00
1512760596,53900.01,0.001
1512760596,53900.01,0.001
1512760596,53900.01,0.001
1512760601,53850.0,0.455
1512760607,53850.0,0.066
1512760610,53666.0,0.017
1512760617,53798.99,0.004
1512760622,53666.0,0.109
1512760622,53564.01,0.003
1512760622,53565.0,0.069
1512760622,53564.01,0.045
1512760636,53566.0,0.251
1512760646,53566.0,0.249
1512760656,53563.0,0.002
1512760661,53563.0,0.05
1512760661,53563.0,0.00
1512760664,53563.0,0.007
1512760669,53563.0,0.012
1512760673,53560.0,0.00
1512760676,53560.0,0.001
1512760685,53500.0,0.00
1512760691,53460.0,0.004
1512760692,53399.0,0.001
1512760692,53401.0,0.001
1512760696,53399.0,0.004
1512760697,53460.0,0.021
1512760727,53460.0,0.003
1512760731,53460.0,0.00
1512760749,53509.44,0.001
1512760749,53509.44,0.00
1512760757,53509.44,0.002
1512760757,53509.44,0.001
1512760764,53509.44,0.001
1512760764,53509.44,0.002
1512760764,53509.44,0.002
1512760793,53503.01,0.002
1512760794,53501.0,0.042
1512760794,53503.01,0.026
1512760794,53500.0,0.326
1512760794,53501.0,0.019
1512760797,53500.0,0.033
1512760811,53500.01,0.08
1512760822,53505.34,3.965
1512760826,53505.34,0.044
1512760827,53505.34,4.312
1512760830,53505.34,3.005
1512760833,53505.34,4.357
1512760835,53509.44,0.00
1512760835,53761.0,0.002
1512760835,53509.44,0.00
1512760835,53509.44,0.00
1512760835,53798.0,0.005
1512760835,53797.99,0.03
1512760835,53509.44,0.001
1512760849,53501.01,0.00
1512760851,53501.01,0.00
1512760853,53501.01,0.00
1512760865,53650.0,1.569
1512760865,53780.0,2.079
1512760876,53780.0,3.657
1512760879,53780.0,7.962
1512760912,53798.0,0.009
1512760954,53660.0,0.001
1512760993,53798.0,0.079
1512760993,53790.0,0.106
1512761013,53797.0,0.001
1512761013,53798.0,0.002
1512761041,53651.0,0.00
1512761044,53798.0,0.001
1512761080,53797.99,0.019
1512761082,53797.99,0.004
1512761096,53797.99,0.002
1512761113,53797.99,0.01
1512761113,53798.0,0.046
1512761118,53798.0,0.01
1512761137,53797.0,0.028
1512761140,53797.0,0.004
1512761144,53798.0,0.002
1512761162,53798.0,0.089
1512761172,53798.0,0.001
1512761225,53797.0,0.062
1512761254,53797.0,0.007
1512761277,53792.0,0.001
1512761282,53790.01,0.00
1512761282,53792.0,0.009
1512761282,53704.66,0.018
1512761282,53790.01,0.00
1512761282,53709.0,0.13
1512761282,53790.01,0.00
1512761282,53790.1,0.00
1512761282,53704.66,0.018
1512761283,53700.0,0.005
1512761288,53700.0,0.002
1512761295,53651.01,0.00
1512761313,53700.0,0.019
1512761319,53700.0,0.011
1512761324,53650.01,0.001
1512761326,53650.0,0.00
1512761326,53650.0,0.002
1512761326,53700.0,0.004
1512761336,53650.0,0.00
1512761338,53650.01,0.001
1512761340,53700.0,0.009
1512761342,53700.0,0.001
1512761342,53650.0,0.00
1512761343,53790.0,0.10
1512761343,53800.0,0.359
1512761343,53700.0,0.256
1512761343,53798.01,0.011
1512761343,53798.0,0.056
1512761343,53801.0,0.053
1512761344,53843.73,0.00
1512761346,53843.73,0.00
1512761346,53850.0,0.017
1512761349,53843.73,0.00
1512761349,53850.0,0.009
1512761350,53843.73,0.00
1512761353,53843.73,0.00
1512761356,53843.73,0.875
1512761356,53843.73,0.00
1512761361,53843.73,0.00
1512761361,53843.73,0.00
1512761362,53843.74,0.00
1512761364,53843.74,0.004
1512761367,53850.0,0.001
1512761367,53895.0,0.036
1512761369,53651.0,0.00
1512761379,53651.0,0.022
1512761384,53651.0,0.019
1512761395,53651.0,0.019
1512761442,53842.95,0.038
1512761443,53842.95,0.012
1512761444,53896.69,0.106
1512761444,53896.69,0.007
1512761444,53890.0,0.041
1512761444,53842.95,0.038
1512761444,53897.0,0.229
1512761444,53890.0,0.019
1512761460,53700.0,0.005
1512761463,53895.0,0.005
1512761474,53895.0,0.017
1512761479,53670.0,0.03
1512761485,53842.94,0.001
1512761487,53842.94,0.00
1512761490,53866.36,0.00
1512761494,53866.36,0.00
1512761496,53866.36,0.002
1512761497,53866.36,0.001
1512761499,53866.36,0.00
1512761504,53879.0,0.02
1512761509,53879.0,0.806
1512761509,53897.0,0.364
1512761509,53900.0,1.566
1512761510,53842.94,0.018
1512761510,53842.94,0.018
1512761510,53842.94,0.017
1512761510,53842.94,0.018
1512761526,53899.0,0.002
1512761526,53880.0,0.022
1512761526,53870.0,0.291
1512761538,53899.0,0.081
1512761541,53870.0,0.008
1512761551,53870.0,0.038
1512761564,53899.0,0.001
1512761590,53899.0,0.002
1512761593,53870.0,0.002
1512761596,53899.0,0.021
1512761599,53899.0,0.011
1512761607,53899.0,0.002
1512761608,53870.0,0.001
1512761617,53870.0,0.204
1512761620,53899.0,0.009
1512761621,53899.0,0.081
1512761632,53870.1,0.00
1512761632,53870.0,0.004
1512761638,53899.0,0.003
1512761644,53870.0,0.03
1512761644,53870.0,0.006
1512761654,53890.43,3.694
1512761659,53890.43,0.092
1512761660,53890.43,2.699
1512761662,53890.43,5.481
1512761680,53883.0,0.009
1512761691,53883.0,0.268
1512761701,53880.54,0.019
1512761704,53880.54,3.651
1512761708,53880.54,5.654
1512761722,53898.0,0.028
1512761729,53880.0,0.004
1512761729,53890.02,0.023
1512761729,53898.0,0.065
1512761742,53870.0,0.027
1512761742,53870.01,0.011
1512761744,53898.0,0.071
1512761754,53842.94,0.018
1512761754,53880.0,0.10
1512761754,53870.0,0.092
1512761754,53651.0,0.243
1512761754,53842.94,0.018
1512761754,53842.94,0.00
1512761754,53650.1,0.006
1512761761,53897.0,0.028
1512761764,53899.0,0.085
1512761764,53900.0,4.468
1512761764,53897.0,0.117
1512761764,53898.0,0.237
1512761764,53900.0,0.077
1512761767,53897.0,0.005
1512761767,53900.0,0.016
1512761772,53897.0,0.022
1512761775,53890.0,0.002
1512761793,53890.0,0.093
1512761800,53890.0,0.126
1512761800,53949.99,0.025
1512761800,53950.0,0.849
1512761805,53950.0,0.001
1512761822,53655.0,0.031
1512761856,53890.0,0.009
1512761866,53900.0,0.072
1512761866,53890.0,0.022
1512761876,53900.0,0.025
1512761882,53950.0,0.017
1512761882,53950.0,0.055
1512761918,53649.99,0.00
1512761918,53598.0,0.003
1512761918,53501.01,0.008
1512761918,53501.01,0.007
1512761918,53800.0,0.095
1512761918,53463.0,0.017
1512761918,53501.01,0.008
1512761918,53501.01,0.008
1512761918,53670.0,0.004
1512761918,53650.1,0.053
1512761918,53650.0,0.018
1512761918,53501.01,0.008
1512761918,53658.01,0.13
1512761918,53650.11,0.002
1512761918,53711.67,0.002
1512761918,53500.0,0.02
1512761918,53658.0,0.055
1512761918,53650.15,0.002
1512761922,53836.11,0.001
1512761928,53836.11,0.001
1512761928,53950.0,0.038
1512761928,53836.11,0.001
1512761930,53950.0,0.002
1512761964,53899.0,0.001
1512761990,53957.0,0.065
1512761990,53950.0,0.096
1512761990,53957.0,0.241
1512761990,53957.0,0.002
1512761990,53949.99,0.13
1512761990,53900.0,0.025
1512762006,53510.0,0.004
1512762006,53600.0,0.004
1512762006,53550.0,0.002
1512762010,53949.0,0.013
1512762037,53871.64,0.02
1512762068,53909.0,0.03
1512762077,53909.0,0.00
1512762086,53900.0,0.00
1512762086,53909.0,0.013
1512762088,53909.0,0.011
1512762117,53908.99,0.006
1512762118,53908.99,0.782
1512762123,53908.99,0.033
1512762125,53909.0,0.033
1512762154,53900.0,0.004
1512762154,53908.99,0.006
1512762190,53615.0,0.001
1512762241,53700.0,0.07
1512762241,53710.0,0.03
1512762247,53700.0,0.048
1512762251,53700.0,0.002
1512762265,53700.0,0.059
1512762294,53700.0,0.121
1512762347,53890.0,0.003
1512762355,53899.0,0.046
1512762355,53890.0,0.007
1512762355,53700.0,0.04
1512762355,53700.0,0.001
1512762355,53700.0,0.131
1512762392,53888.06,0.005
1512762413,53817.23,0.001
1512762415,53701.1,0.00
1512762415,53701.0,0.078
1512762423,53618.0,0.014
1512762423,53699.99,0.00
1512762423,53699.99,0.003
1512762423,53699.99,0.001
1512762423,53701.0,0.002
1512762442,53615.0,0.066
1512762460,53820.0,0.006
1512762476,53753.12,0.007
1512762498,53775.37,0.023
1512762498,53700.0,0.005
1512762514,53620.0,0.001
1512762559,53799.99,0.021
1512762569,53620.0,0.083
1512762582,53798.46,0.003
1512762590,53799.0,0.008
1512762590,53800.0,0.001
1512762607,53621.0,0.027
1512762643,53749.96,0.028
1512762646,53749.96,0.185
1512762666,53621.0,0.005
1512762707,53621.0,0.018
1512762707,53674.63,0.001
1512762707,53674.73,0.00
1512762707,53620.0,0.062
1512762711,53620.0,0.032
1512762716,53714.28,0.074
1512762725,53715.8,0.003
1512762741,53707.16,0.013
1512762762,53715.8,0.001
1512762765,53674.63,0.001
1512762773,53715.8,0.057
1512762773,53674.63,0.001
1512762783,53715.79,0.049
1512762783,53715.8,0.041
1512762785,53621.0,0.034
1512762785,53620.0,0.005
1512762785,53715.8,0.01
1512762796,53699.42,0.049
1512762821,53694.0,0.019
1512762835,53700.0,0.003
1512762835,53619.99,0.001
1512762835,53615.0,0.005
1512762836,53615.0,0.009
1512762880,53700.0,0.008
1512762880,53700.1,0.00
1512762880,53615.01,0.022
1512762902,53715.75,0.026
1512762904,53715.75,0.017
1512762912,53615.0,0.108
1512762921,53715.79,0.088
1512762922,53600.01,0.005
1512762922,53615.0,0.002
1512762922,53601.1,0.00
1512762924,53600.01,0.003
1512762934,53600.01,0.037
1512762950,53610.0,0.001
1512762953,53600.01,0.002
1512762953,53610.0,0.014
1512762959,53600.0,0.007
1512762959,53601.0,0.001
1512762959,53600.0,0.001
1512762962,53715.0,0.036
1512762964,53600.0,0.001
1512762968,53500.0,0.018
1512762968,53500.01,0.06
1512762968,53600.0,0.016
1512762971,53715.0,0.003
1512762977,53500.0,0.102
1512762986,53462.1,0.00
1512762986,53462.0,0.03
1512762997,53462.0,0.154
1512763008,53462.0,0.03
1512763012,53462.0,0.03
1512763020,53462.0,0.31
1512763020,53462.01,0.004
1512763020,53400.0,0.18
1512763020,53452.41,0.007
1512763028,53400.0,0.02
1512763028,53400.0,0.013
1512763044,53715.0,0.015
1512763070,53399.01,0.002
1512763070,53302.0,0.004
1512763070,53399.01,0.006
1512763070,53399.01,0.004
1512763070,53444.0,0.001
1512763090,53700.1,0.437
1512763117,53302.0,0.002
1512763117,53461.99,0.00
1512763133,53444.11,0.00
1512763133,53444.01,0.001
1512763150,53445.0,0.005
1512763160,53699.99,0.00
1512763164,53445.0,0.001
1512763164,53445.1,0.00
1512763195,53690.0,0.001
1512763226,53480.0,0.085
1512763256,53485.0,0.012
1512763272,53599.99,0.001
1512763278,53600.0,0.013
1512763278,53600.0,0.005
1512763287,53599.99,0.003
1512763291,53599.99,0.001
1512763305,53491.01,0.001
1512763351,53700.09,0.016
1512763351,53690.0,0.026
1512763351,53700.0,0.01
1512763351,53600.0,0.079
1512763353,53500.1,0.071
1512763378,53700.0,0.006
1512763400,53700.09,0.002
1512763400,53700.0,0.006
1512763420,53700.1,0.033
1512763420,53700.09,0.003
1512763421,53700.1,0.222
1512763425,53700.1,0.036
1512763425,53700.0,0.001
1512763458,53700.1,0.41
1512763481,53700.1,0.389
1512763502,53700.1,0.025
1512763533,53620.1,0.00
1512763535,53700.0,0.02
1512763535,53620.1,0.017
1512763543,53700.0,0.003
1512763544,53700.0,0.003
1512763545,53615.01,0.00
1512763545,53615.01,0.00
1512763545,53615.01,0.00
1512763561,53715.8,0.438
1512763561,53713.13,0.00
1512763561,53712.13,0.00
1512763561,53700.0,0.01
1512763561,53700.0,0.014
1512763561,53700.1,0.161
1512763561,53700.1,0.067
1512763577,53600.0,0.002
1512763577,53500.0,0.028
1512763577,53615.01,0.00
1512763577,53615.01,0.00
1512763577,53668.64,0.007
1512763577,53615.01,0.00
1512763591,53715.8,0.001
1512763605,53513.73,0.006
1512763624,53600.0,0.004
1512763637,53715.8,0.005
1512763640,53715.8,0.011
1512763655,53700.1,0.004
1512763677,53715.8,0.009
1512763704,53700.11,0.001
1512763721,53715.8,0.002
1512763726,53700.11,0.002
1512763726,53530.0,0.021
1512763726,53700.1,0.004
1512763726,53533.0,0.007
1512763731,53530.0,0.001
1512763789,53715.75,0.001
1512763792,53715.75,0.014
1512763819,53532.0,0.00
1512763905,53680.0,0.019
1512763905,53680.1,0.00
1512763908,53710.0,0.002
1512763911,53710.0,0.006
1512763911,53715.0,0.038
1512763930,53715.0,0.019
1512763931,53715.0,0.002
1512763935,53680.0,0.007
1512763954,53680.1,0.00
1512763954,53680.0,0.001
1512763972,53715.0,0.066
1512763978,53715.0,0.006
1512763999,53715.0,0.019
1512764004,53710.0,0.009
1512764035,53680.0,0.002
1512764038,53680.0,0.001
1512764065,53715.0,0.004
1512764099,53444.0,0.00
1512764099,53444.01,0.002
1512764099,53302.0,0.033
1512764099,53444.01,0.003
1512764099,53303.0,0.20
1512764099,53531.99,0.001
1512764099,53303.01,0.01
1512764099,53480.0,0.001
1512764099,53680.0,0.008
1512764099,53500.0,0.009
1512764121,53201.58,0.022
1512764121,53302.0,0.261
1512764121,53351.0,0.102
1512764150,53701.58,0.00
1512764179,53715.0,0.001
1512764179,53715.8,0.062
1512764179,53701.58,0.077
1512764179,53715.0,0.003
1512764224,53701.58,0.02
1512764224,53201.58,0.488
1512764224,53200.0,0.442
1512764224,53302.0,0.017
1512764225,53715.8,0.009
1512764245,53702.0,0.003
1512764257,53715.0,0.004
1512764265,53712.33,0.00
1512764266,53715.0,0.009
1512764277,53712.33,0.001
1512764282,53702.0,0.031
1512764318,53710.0,0.001
1512764327,53715.0,0.00
1512764327,53710.0,0.004
1512764327,53714.0,0.014
1512764334,53715.0,0.01
1512764432,53305.0,0.051
1512764450,53500.0,0.001
1512764457,53710.0,0.155
1512764468,53710.0,0.102
1512764490,53305.0,0.002
1512764624,53640.0,0.003
1512764650,53550.0,0.001
1512764650,53680.0,0.082
1512764686,53670.0,0.001
1512764697,53200.02,0.336
1512764697,53300.0,0.009
1512764697,53302.0,0.001
1512764697,53200.01,0.164
1512764704,53200.01,0.024
1512764723,53670.0,0.049
1512764723,53679.0,0.137
1512764793,53310.0,0.011
1512764816,53302.01,0.004
1512764816,53302.01,0.004
1512764816,53302.01,0.004
1512764821,53200.03,0.038
1512764829,53650.0,0.002
1512764847,53302.02,0.004
1512764855,53210.0,0.135
1512764896,53616.33,0.001
1512764896,53650.0,0.009
1512764901,53660.0,0.007
1512764904,53660.0,0.004
1512764905,53660.0,0.007
1512764907,53660.0,0.158
1512764909,53355.32,0.00
1512764919,53600.0,0.002
1512764938,53400.0,0.001
1512764943,53400.0,0.001
1512764982,53400.0,0.002
1512765001,53400.0,0.032
1512765024,53679.0,0.067
1512765024,53600.0,0.146
1512765024,53660.0,0.01
1512765024,53680.0,0.071
1512765024,53500.0,0.25
1512765030,53355.32,0.002
1512765030,53355.32,0.001
1512765030,53453.41,0.003
1512765047,53300.0,0.004
1512765047,53355.31,0.00
1512765047,53355.32,0.001
1512765069,53211.0,0.019
1512765069,53200.01,0.16
1512765069,53300.0,0.006
1512765076,53200.01,0.013
1512765191,53310.0,0.025
1512765266,53674.0,0.135
1512765266,53675.0,0.051
1512765270,53675.0,0.093
1512765276,53674.0,0.015
1512765281,53674.0,0.018
1512765283,53674.0,0.032
1512765294,53674.0,0.006
1512765350,53315.03,0.004
1512765355,53674.0,0.008
1512765369,53674.0,0.009
1512765413,53674.0,0.05
1512765460,53673.0,0.033
1512765497,53001.0,0.001
1512765497,53200.01,0.046
1512765497,53299.0,0.01
1512765497,53006.0,0.146
1512765497,53298.0,0.01
1512765497,53299.99,0.002
1512765497,53222.0,0.01
1512765497,53000.02,0.081
1512765497,53200.0,0.041
1512765497,53200.0,0.019
1512765497,53350.0,0.234
1512765497,53295.0,0.01
1512765521,53000.02,0.191
1512765521,53350.01,0.002
1512765521,53000.1,0.034
1512765537,53200.0,0.002
1512765565,53600.0,0.056
1512765578,53289.8,0.01
1512765578,53001.0,0.423
1512765578,53200.0,0.002
1512765579,53001.0,0.038
1512765585,53600.0,0.01
1512765620,53289.8,0.002
1512765620,53289.8,0.002
1512765623,53289.8,0.007
1512765623,53101.0,0.068
1512765668,53599.0,0.001
1512765684,53599.0,0.022
1512765696,53599.0,0.087
1512765696,53600.0,0.062
1512765717,53600.0,0.036
1512765720,53600.0,0.013
1512765730,53599.99,0.002
1512765733,53599.99,0.058
1512765769,53570.0,0.001
1512765785,53200.0,0.311
1512765820,53550.0,0.00
1512765833,53550.0,0.001
1512765854,53548.0,0.004
1512765860,53202.0,0.007
1512765865,53548.0,0.023
1512765865,53548.0,0.023
1512765867,53548.0,0.023
1512765867,53548.0,0.023
1512765868,53548.0,0.023
1512765869,53548.0,0.023
1512765870,53548.0,0.014
1512765873,53548.0,0.014
1512765888,53207.0,0.017
1512765892,53500.0,0.016
1512765897,53499.99,0.002
1512765901,53499.99,0.015
1512765905,53499.98,0.002
1512765909,53495.0,0.002
1512765913,53210.0,0.179
1512765913,53207.0,0.511
1512765914,53207.0,0.075
1512765915,53495.0,0.002
1512765948,53211.0,0.011
1512765950,53450.0,0.014
1512765958,53400.0,0.002
1512765981,53400.0,0.263
1512766030,53211.0,0.017
1512766030,53260.22,0.007
1512766141,53211.0,0.006
1512766269,53475.0,0.001
1512766386,53210.0,0.83
1512766391,53475.0,0.00
1512766440,53219.69,0.131
1512766509,53219.69,0.07
1512766511,53210.0,0.01
1512766511,53219.69,0.001
1512766512,53219.69,0.047
1512766560,53219.69,0.002
1512766560,53219.69,0.005
1512766561,53211.0,0.002
1512766574,53210.0,0.055
1512766576,53210.0,0.08
1512766680,53209.0,0.004
1512766680,53210.0,0.001
1512766687,53210.0,0.003
1512766687,53210.99,0.007
1512766687,53209.0,0.014
1512766690,53211.0,0.00
1512766690,53210.99,0.019
1512766807,53219.69,0.314
1512766808,53242.14,0.006
1512766867,53242.14,0.006
1512766920,53240.0,0.017
1512766924,53210.99,0.00
1512766926,53262.15,0.085
1512766926,53240.0,0.001
1512766926,53262.15,0.003
1512766930,53262.15,0.176
1512766934,53262.15,0.096
1512766935,53262.15,0.121
1512766935,53303.78,0.03
1512766936,53240.0,0.003
1512766936,53240.0,0.001
1512766936,53240.0,0.001
1512766938,53210.99,0.003
1512766938,53240.0,0.019
1512766940,53240.0,0.094
1512766941,53240.0,0.001
1512766944,53240.0,0.00
1512766948,53220.0,0.004
1512766950,53220.0,0.013
1512766953,53220.0,0.001
1512766955,53220.0,0.005
1512766957,53211.0,0.002
1512766959,53240.0,0.352
1512766959,53220.0,0.479
1512766959,53250.0,1.632
1512766961,53210.99,0.002
1512766962,53250.0,0.199
1512766962,53250.0,0.004
1512766964,53250.0,0.00
1512766966,53210.99,0.002
1512766966,53242.13,0.001
1512766968,53209.0,0.119
1512766968,53210.99,0.011
1512766968,53210.99,0.001
1512766972,53250.0,0.005
1512766980,53242.13,0.001
1512766980,53209.0,0.109
1512766980,53209.0,0.018
1512766980,53242.13,0.001
1512766992,53210.0,0.026
1512766992,53209.0,0.003
1512766992,53250.0,0.00
1512766992,53250.0,0.282
1512766997,53200.0,0.122
1512766997,53200.0,0.006
1512766997,53170.01,0.00
1512766997,53201.0,0.003
1512766997,53209.0,0.038
1512766997,53170.02,0.001
1512766997,53202.0,0.067
1512766997,53160.01,0.255
1512767002,53250.0,0.057
1512767007,53303.78,0.007
1512767014,53250.0,0.001
1512767021,53210.98,0.001
1512767021,53210.98,0.001
1512767029,53300.0,0.001
1512767031,53300.0,0.00
1512767031,53303.78,0.001
1512767042,53303.78,0.092
1512767042,53320.06,0.096
1512767046,53300.0,0.003
1512767052,53220.0,0.00
1512767053,53300.0,0.003
1512767053,53320.06,0.006
1512767066,53320.06,0.154
1512767067,53320.06,0.034
1512767070,53320.06,0.002
1512767077,53320.06,0.02
1512767090,53320.06,0.088
1512767090,53319.0,0.10
1512767115,53320.06,0.026
1512767118,53160.01,0.102
1512767118,53001.0,0.013
1512767118,53000.02,0.133
1512767118,53220.0,0.10
1512767118,53000.03,0.057
1512767118,53210.98,0.00
1512767118,53219.69,0.038
1512767118,53000.02,0.448
1512767118,53001.01,0.08
1512767118,53000.03,0.003
1512767118,53160.0,0.027
1512767133,53320.06,0.001
1512767144,53320.06,0.008
1512767204,53010.0,0.005
1512767214,53320.05,0.054
1512767215,53320.06,0.054
1512767215,53320.05,0.01
1512767263,53318.0,0.005
1512767263,53320.0,0.003
1512767284,53010.0,0.021
1512767284,53055.01,0.002
1512767310,53319.0,0.009
1512767313,53002.0,0.042
1512767313,53003.0,0.019
1512767313,53003.02,0.004
1512767313,53010.0,0.221
1512767336,53002.01,0.011
1512767336,53062.2,0.01
1512767336,53002.0,0.222
1512767361,53006.0,0.00
1512767362,53303.02,0.006
1512767367,53303.02,0.011
1512767367,53318.99,0.008
1512767379,53006.01,0.03
1512767416,53317.0,0.01
1512767450,53050.01,0.018
1512767460,53317.0,0.005
1512767477,53012.0,0.002
1512767477,53051.0,0.247
1512767477,53050.0,0.912
1512767477,53011.0,0.088
1512767477,53012.01,0.337
1512767477,53011.0,0.868
1512767477,53050.01,0.61
1512767507,53012.01,0.00
1512767514,53012.01,0.002
1512767518,53015.0,0.004
1512767520,53012.01,0.002
1512767520,53015.0,0.032
1512767565,53013.0,0.00
1512767569,53012.01,0.011
1512767569,53013.0,0.009
1512767569,53011.03,0.03
1512767581,53299.0,0.072
1512767583,53299.0,0.007
1512767591,53011.03,0.001
1512767604,53011.03,0.008
1512767606,53298.99,0.007
1512767608,53011.02,0.012
1512767610,53298.99,0.007
1512767619,53298.99,0.007
1512767623,53298.99,0.179
1512767628,53299.0,0.007
1512767631,53298.99,0.007
1512767634,53200.0,0.023
1512767635,53200.0,0.002
1512767638,53297.0,0.002
1512767642,53297.0,0.00
1512767643,53297.0,0.001
1512767651,53299.0,0.007
1512767655,53298.0,0.074
1512767655,53299.0,0.018
1512767659,53299.0,0.091
1512767670,53299.0,0.027
1512767670,53299.0,0.045
1512767672,53299.0,0.064
1512767675,53320.0,0.017
1512767675,53320.05,0.013
1512767679,53320.05,0.007
1512767683,53320.05,0.038
1512767695,53319.99,0.20
1512767701,53319.98,0.003
1512767747,53202.0,0.005
1512767747,53297.0,0.00
1512767752,53202.0,0.075
1512767752,53202.0,0.005
1512767760,53320.0,0.04
1512767760,53320.06,0.419
1512767760,53320.0,0.003
1512767774,53300.0,0.002
1512767780,53300.0,0.00
1512767801,53300.0,0.00
1512767814,53300.0,0.073
1512767827,53300.0,0.012
1512767833,53318.0,0.084
1512767833,53319.0,0.018
1512767833,53300.0,0.063
1512767833,53320.06,0.215
1512767835,53320.06,0.014
1512767847,53320.06,0.002
1512767847,53320.06,0.094
1512767852,53326.79,0.11
1512767852,53320.06,0.20
1512767852,53361.37,0.30
1512767852,53350.0,0.268
1512767852,53350.0,0.062
1512767862,53500.0,0.05
1512767862,53500.0,0.079
1512767862,53400.0,0.481
1512767862,53361.37,0.18
1512767862,53548.0,0.145
1512767867,53548.0,0.007
1512767872,53361.37,0.01
1512767879,53548.0,0.007
1512767891,53548.0,0.093
1512767922,53548.0,0.093
1512767925,53548.0,0.02
1512767928,53548.0,0.001
1512767941,53548.0,0.046
1512767952,53548.0,0.015
1512767958,53548.0,0.052
1512767985,53548.0,0.003
1512767985,53540.0,0.002
1512767986,53548.0,0.072
1512768004,53548.0,0.004
1512768016,53530.0,0.058
1512768049,53548.0,0.055
1512768067,53548.0,0.072
1512768068,53548.0,0.012
1512768072,53548.0,0.012
1512768116,53500.0,0.001
1512768117,53500.0,0.00
1512768122,53547.0,0.009
1512768137,53547.0,0.055
1512768142,53500.0,0.031
1512768142,53405.0,0.058
1512768162,53500.21,0.00
